radio,net,cell,lon,lat,range,samples,distance
UMTS,88,25307349,12.501697,41.803156,1872,11,9696
UMTS,88,25438626,12.536883,41.897623,2,7,3788
UMTS,88,25699666,12.40525,41.909916,12,4,7551
UMTS,88,25701466,12.405201,41.909995,9,4,7557
UMTS,88,25379038,12.61731,41.910126,12,2,10604
UMTS,88,25376518,12.61736,41.909921,68,6,10604
UMTS,88,25257778,12.493263,41.894737,164,3,512
UMTS,88,25246037,12.519326,41.908931,115,8,3059
UMTS,88,25700631,12.440724,41.918948,77,11,5343
UMTS,88,25336219,12.467933,41.863326,171,5,3604
UMTS,88,25700651,12.413183,41.924555,101,10,7596
UMTS,88,25239860,12.483456,41.891714,246,14,756
UMTS,88,25701017,12.419262,41.900709,31,3,6175
UMTS,88,25336299,12.485894,41.851461,43,2,4332
UMTS,88,25299036,12.489617,41.847631,20,4,4730
UMTS,88,25310941,12.477106,41.856523,1396,2,3945
GSM,88,17254,12.446606,41.863938,24,4,4785
GSM,88,18637,12.519487,41.908946,30,3,3070
UMTS,88,25699646,12.462363,41.870213,19,3,3332
UMTS,88,25701446,12.462215,41.8704,10,2,3327
UMTS,88,25701448,12.462512,41.870261,133,10,3319
UMTS,88,25504546,12.512166,41.985195,1760,7,10681
UMTS,88,25502595,12.493105,41.931199,9,4,4557
UMTS,88,25323242,12.479245,41.828615,6,4,6923
UMTS,88,25438625,12.536884,41.897605,0,2,3788
UMTS,88,25249997,12.519605,41.908692,98,3,3058
UMTS,88,25305529,12.426682,41.800306,4507,2,11373
GSM,88,18825,12.558724,41.883622,172,2,5558
UMTS,88,25700651,12.414791,41.924418,4758,54,7473
UMTS,88,25700653,12.41062,41.923933,1125,21,7747
UMTS,88,25692221,12.456456,41.882077,690,177,3110
UMTS,88,25692215,12.455848,41.882635,699,77,3141
UMTS,88,25700634,12.452559,41.912684,266,2,4140
UMTS,88,25371374,12.577322,41.86943,4,2,7421
UMTS,88,25373174,12.577298,41.869271,6,2,7425
UMTS,88,25436821,12.538265,41.911838,72,9,4507
UMTS,88,25271513,12.482811,41.895598,319,8,993
UMTS,88,25233448,12.487803,41.883343,138,3,846
UMTS,88,25233439,12.502972,41.88482,821,3,1064
UMTS,88,25270561,12.535609,41.852283,4437,2,5533
UMTS,88,25242046,12.518757,41.888907,304,2,2197
UMTS,88,25240884,12.525348,41.874553,7052,4,3243
UMTS,88,25240246,12.532451,41.864262,5774,3,4401
UMTS,88,25436982,12.556521,41.891018,210,3,5328
UMTS,88,25468556,12.572981,41.897633,1173,3,6744
UMTS,88,25384451,12.625312,41.892553,3148,2,11039
GSM,88,16882,12.436068,41.797589,126,2,11295
UMTS,88,25438587,12.561933,41.950456,25,3,8841
UMTS,88,25438893,12.564689,41.947204,437,2,8726
GSM,88,10539,12.413924,41.923855,96,2,7504
UMTS,88,25436841,12.554505,41.893231,210,2,5171
UMTS,88,25439982,12.534097,41.890166,685,2,3466
UMTS,88,25259110,12.514904,41.910811,5,4,2960
UMTS,88,25271346,12.468722,41.890375,0,2,1959
UMTS,88,25239865,12.473484,41.890573,170,2,1564
UMTS,88,25239866,12.474226,41.889023,159,2,1508
UMTS,88,25270653,12.478294,41.889936,266,5,1165
UMTS,88,25270563,12.508847,41.886902,153,2,1418
UMTS,88,25271542,12.516143,41.892626,135,2,1994
UMTS,88,25371409,12.604807,41.845067,26,8,10597
UMTS,88,25379303,12.598166,41.843252,4,2,10216
UMTS,88,25405093,12.615862,41.90406,1465,5,10366
UMTS,88,25318941,12.41523,41.807043,953,2,11236
UMTS,88,25319178,12.470797,41.812187,68,3,8844
UMTS,88,25299045,12.49589,41.830508,2,6,6633
GSM,88,55763,12.468342,41.813196,1527,2,8778
UMTS,88,25704167,12.464846,41.895583,10994,6,2358
UMTS,88,25700645,12.444709,41.933012,75,2,6184
UMTS,88,25698845,12.443197,41.932828,87,6,6250
UMTS,88,25373210,12.594763,41.852322,2943,5,9486
UMTS,88,25438637,12.577098,41.910622,4938,31,7391
UMTS,88,25373202,12.606201,41.858526,4299,2,10085
GSM,88,8825,12.54861,41.948085,2,2,7948
UMTS,88,25438593,12.548683,41.948052,31,5,7948
UMTS,88,25308136,12.506303,41.804006,9803,115,9640
UMTS,88,25502935,12.366993,41.942902,33,2,11933
GSM,88,8654,12.450498,41.804827,1203,4,10095
UMTS,88,25242702,12.463606,41.90305,55,2,2779
UMTS,88,25233399,12.455577,41.90215,62,5,3327
UMTS,88,25305504,12.459465,41.848723,22,7,5351
UMTS,88,25271548,12.467408,41.91429,377,6,3384
UMTS,88,25730775,12.459884,41.939831,2552,6,6137
UMTS,88,25700608,12.395769,41.880812,9799,5,8081
UMTS,88,25504050,12.391147,41.945027,1317,12,10372
UMTS,88,25438702,12.605248,41.916848,564,2,9826
UMTS,88,25706729,12.46299,41.936596,294,11,5701
UMTS,88,25698886,12.473367,41.951059,36,5,6943
UMTS,88,25438641,12.548433,41.892928,34,4,4666
UMTS,88,25257679,12.503573,41.901475,13,4,1564
GSM,88,8739,12.413904,41.92488,75,2,7563
UMTS,88,25337489,12.459742,41.848503,156,7,5361
UMTS,88,25240247,12.524606,41.884006,15,2,2764
UMTS,88,25704188,12.423778,41.93622,435,10,7648
UMTS,88,25438636,12.57623,41.914125,910,15,7452
UMTS,88,25436836,12.577248,41.914471,30,2,7545
UMTS,88,25438638,12.571086,41.911952,187,3,6968
UMTS,88,25438732,12.588163,41.893799,253,4,7963
UMTS,88,25239857,12.494115,41.894943,45,7,550
UMTS,88,25299027,12.449548,41.854977,334,13,5281
UMTS,88,25305501,12.45664,41.857551,179,5,4680
UMTS,88,25532785,12.485675,41.997313,1734,4,11913
UMTS,88,25311252,12.409535,41.815625,4,2,10762
UMTS,88,25704479,12.416922,41.879659,8,2,6366
UMTS,88,25700602,12.416938,41.879658,8,2,6365
UMTS,88,25242684,12.515142,41.896665,178,3,2025
UMTS,88,25239915,12.513731,41.897858,107,3,1970
UMTS,88,25698810,12.423713,41.902368,117,5,5853
UMTS,88,25313787,12.437676,41.852477,15,3,6173
UMTS,88,25438705,12.579538,41.881893,1,3,7296
UMTS,88,25438689,12.536061,41.87307,6,4,4096
UMTS,88,25233443,12.502807,41.881128,624,10,1328
UMTS,88,25373180,12.560233,41.857998,615,6,6674
UMTS,88,25242047,12.523603,41.887318,28,2,2614
UMTS,88,25467388,12.524193,41.888088,169,2,2654
UMTS,88,25468523,12.526848,41.890561,45,2,2864
UMTS,88,25371400,12.608474,41.900721,2,4,9709
UMTS,88,25374327,12.626369,41.890948,2150,6,11124
UMTS,88,25305562,12.420806,41.845189,337,3,7760
UMTS,88,25698856,12.362997,41.871305,5208,21,10938
UMTS,88,25734213,12.418865,41.869901,88,2,6500
UMTS,88,25507851,12.485949,41.994056,7,5,11550
UMTS,88,25239832,12.481331,41.895215,235,16,1070
UMTS,88,25373204,12.61336,41.893994,147,2,10053
UMTS,88,25336993,12.381983,41.844697,238,3,10461
UMTS,88,25698807,12.380414,41.884705,2206,9,9308
GSM,88,17508,12.572574,41.912741,498,2,7114
UMTS,88,25307893,12.402473,41.820402,4459,2,10757
UMTS,88,25306093,12.443452,41.846377,0,2,6334
UMTS,88,25270799,12.481884,41.908149,81,3,2176
UMTS,88,25253361,12.476571,41.910626,6,3,2621
UMTS,88,25313595,12.463951,41.830373,12,3,7047
UMTS,88,25257501,12.476587,41.910691,47,4,2626
UMTS,88,25336948,12.464051,41.830483,19,7,7033
UMTS,88,25438564,12.514062,41.935154,31,2,5311
UMTS,88,25371927,12.583689,41.873814,12,6,7797
UMTS,88,25371393,12.589897,41.887412,360,3,8103
UMTS,88,25466987,12.578745,41.895313,1123,2,7194
UMTS,88,25438782,12.556968,41.892228,29,7,5369
UMTS,88,25240833,12.479273,41.900802,0,2,1602
UMTS,88,25305523,12.491647,41.848643,7,3,4613
UMTS,88,25405084,12.624483,41.892781,569,3,10971
UMTS,88,25271533,12.520483,41.91463,63,19,3582
UMTS,88,25242003,12.520336,41.914681,0,2,3579
UMTS,88,25240203,12.52028,41.915474,644,8,3643
UMTS,88,25243380,12.483661,41.890612,125,3,721
UMTS,88,25271526,12.483445,41.89173,245,6,757
UMTS,88,25245442,12.479873,41.886042,489,2,1131
UMTS,88,25252452,12.507477,41.913499,105,2,2879
UMTS,88,25242001,12.520704,41.914699,14,2,3600
UMTS,88,25270508,12.519842,41.909786,25,5,3155
UMTS,88,25246038,12.519867,41.909791,14,3,3157
UMTS,88,25270506,12.52075,41.909066,170,3,3156
UMTS,88,25336972,12.446511,41.80644,32,6,10048
UMTS,88,25336929,12.446407,41.806801,284,7,10014
UMTS,88,25311257,12.446885,41.806288,130,6,10052
UMTS,88,25306336,12.508127,41.804629,5469,96,9591
UMTS,88,25299047,12.466009,41.832059,43,4,6814
UMTS,88,25692222,12.452187,41.879653,591,24,3530
UMTS,88,25698701,12.458423,41.880362,467,7,3017
UMTS,88,25699670,12.457888,41.874153,575,11,3367
UMTS,88,25701448,12.45288,41.878001,2437,16,3542
UMTS,88,25729449,12.45792,41.882122,388,17,2992
UMTS,88,25700616,12.424867,41.911066,2159,11,6060
UMTS,88,25252501,12.46938,41.910825,7,2,2981
UMTS,88,25692223,12.455745,41.882897,499,89,3142
UMTS,88,25700610,12.41452,41.908014,589,5,6754
UMTS,88,25704190,12.410414,41.921023,446,5,7611
UMTS,88,25240832,12.482688,41.903072,23,5,1641
UMTS,88,25233364,12.489211,41.908314,21,5,2031
UMTS,88,25730769,12.457622,41.884091,372,37,2958
UMTS,88,25730768,12.457759,41.883363,548,50,2967
UMTS,88,25245945,12.455508,41.913631,0,2,4015
UMTS,88,25436837,12.574315,41.894476,3611,3,6820
UMTS,88,25698695,12.456485,41.883965,1042,54,3053
UMTS,88,25436763,12.515376,41.934399,26,2,5271
UMTS,88,25729456,12.37681,41.881808,1747,10,9632
UMTS,88,25700604,12.386937,41.865159,4812,3,9179
UMTS,88,25373186,12.558412,41.830687,1711,6,8588
GSM,88,17587,12.559203,41.834423,96,3,8316
UMTS,88,25371379,12.5639,41.849903,621,5,7436
GSM,88,9526,12.558665,41.834181,243,5,8307
GSM,88,29944,12.559197,41.833843,32,4,8364
UMTS,88,25438567,12.521453,41.946037,483,3,6658
UMTS,88,25239844,12.491668,41.908991,205,4,2090
UMTS,88,25239852,12.492383,41.909516,0,2,2148
UMTS,88,25401861,12.557615,41.830606,370,5,8553
UMTS,88,25764639,12.537487,41.822002,1778,2,8449
UMTS,88,25271329,12.528016,41.858017,5277,2,4640
UMTS,88,25246052,12.509196,41.886286,8786,6,1464
UMTS,88,25271537,12.528016,41.858017,5277,2,4640
UMTS,88,25242586,12.513401,41.883363,8342,5,1905
UMTS,88,25270513,12.500997,41.900719,86,2,1374
UMTS,88,25270514,12.498931,41.899221,311,3,1144
UMTS,88,25250012,12.499636,41.900555,69,7,1302
UMTS,88,25239853,12.499992,41.900675,22,2,1328
UMTS,88,25233373,12.499804,41.90063,36,3,1316
UMTS,88,25233376,12.497941,41.899194,542,13,1104
UMTS,88,25246053,12.498445,41.899693,95,7,1172
UMTS,88,25269085,12.497492,41.89853,217,21,1022
UMTS,88,25268905,12.4969,41.898248,164,4,973
UMTS,88,25239854,12.494756,41.895837,183,5,660
UMTS,88,25239856,12.498154,41.899412,332,3,1134
UMTS,88,25271342,12.496234,41.897537,395,32,879
UMTS,88,25271343,12.494262,41.895385,160,14,600
UMTS,88,25233374,12.49356,41.895235,17,2,571
UMTS,88,25233377,12.49365,41.894941,18,2,540
UMTS,88,25442080,12.56218,41.94097,56,2,8087
UMTS,88,25438630,12.550477,41.911972,16,2,5398
UMTS,88,25239904,12.449769,41.910243,457,4,4176
UMTS,88,25371392,12.573303,41.849023,305,7,8128
UMTS,88,25233431,12.503552,41.90421,122,8,1816
UMTS,88,25702143,12.467061,41.869403,203,4,3117
UMTS,88,25701446,12.465292,41.868835,26,5,3264
UMTS,88,25271525,12.496903,41.882719,1273,5,910
UMTS,88,25795054,12.46714,41.842819,575,2,5660
UMTS,88,25394354,12.536138,41.866074,532,4,4515
UMTS,88,25439316,12.511648,41.941462,25,5,5917
GSM,88,8711,12.437444,41.900589,2,3,4699
UMTS,88,25769691,12.465278,41.868429,47,5,3297
UMTS,88,25504815,12.443577,41.971258,8,2,9872
UMTS,88,25698801,12.421459,41.883487,30,4,5928
UMTS,88,25271531,12.521999,41.914432,4,2,3649
UMTS,88,25437091,12.570311,41.949868,2,3,9263
UMTS,88,25262121,12.472226,41.911861,274,3,2930
UMTS,88,25698808,12.379101,41.901524,1148,7,9480
UMTS,88,25700632,12.424552,41.919866,1879,7,6519
UMTS,88,25764661,12.565625,41.889832,80,13,6083
UMTS,88,25766461,12.562733,41.887859,295,5,5848
UMTS,88,25774200,12.452906,41.827298,4,4,7712
GSM,88,8842,12.517057,41.910976,162,2,3090
GSM,88,16595,12.486243,41.863968,431,4,2954
GSM,88,18541,12.482542,41.870975,1,4,2281
UMTS,88,25246051,12.503469,41.904108,90,8,1802
UMTS,88,25764501,12.540251,41.912022,556,20,4658
UMTS,88,25698696,12.457074,41.883671,153,7,3014
UMTS,88,50594049,12.538646,41.861273,6946,11,5008
UMTS,88,25765174,12.557881,41.849555,2284,12,7068
UMTS,88,25794866,12.559041,41.84987,1838,6,7121
UMTS,88,25772526,12.527161,41.916231,5,5,4090
UMTS,88,25766395,12.571158,41.849361,3,2,7960
UMTS,88,25764594,12.570943,41.850571,234,3,7870
UMTS,88,25253359,12.478336,41.908503,24,9,2343
UMTS,88,25692216,12.456298,41.883972,60,24,3068
UMTS,88,25766675,12.534595,41.871702,193,7,4063
UMTS,88,25769936,12.569907,41.875939,10,3,6630
UMTS,88,25795035,12.571628,41.8743,644,15,6813
GSM,88,16808,12.566233,41.874618,603,3,6372
UMTS,88,25766381,12.562282,41.887419,59,7,5813
UMTS,88,25336901,12.446981,41.80636,338,11,10042
UMTS,88,25313777,12.449202,41.810704,2675,6,9525
UMTS,88,25764242,12.472892,41.852377,1010,44,4497
UMTS,88,25702142,12.468917,41.865127,446,2,3393
UMTS,88,25769693,12.460884,41.864436,845,2,3871
UMTS,88,25699646,12.459536,41.880325,2298,5,2933
UMTS,88,25698691,12.468549,41.873607,2,3,2698
UMTS,88,25700615,12.4299,41.900753,11,2,5312
UMTS,88,25764538,12.525163,41.877003,332,2,3092
UMTS,88,25766398,12.554326,41.83843,529,4,7715
UMTS,88,25766974,12.550986,41.848757,1064,6,6698
UMTS,88,25798273,12.571973,41.851163,34,5,7904
UMTS,88,25799937,12.571943,41.851209,3,2,7900
UMTS,88,25766394,12.568977,41.852491,5,3,7616
UMTS,88,25795034,12.568508,41.870535,162,2,6688
UMTS,88,25379301,12.599926,41.837102,117,3,10702
UMTS,88,25698832,12.432675,41.922814,857,12,6135
UMTS,88,25764250,12.446717,41.816638,451,5,9003
UMTS,88,25795049,12.447478,41.816808,441,10,8959
UMTS,88,25242952,12.474377,41.908973,16,3,2565
UMTS,88,25233418,12.474793,41.906479,289,4,2323
UMTS,88,25307678,12.446287,41.802685,1666,5,10442
UMTS,88,25305878,12.446773,41.80102,1480,9,10600
UMTS,88,25307794,12.446564,41.806315,55,15,10059
UMTS,88,25337597,12.446225,41.797062,1049,4,11028
UMTS,88,25305994,12.445557,41.804407,444,5,10287
UMTS,88,25795701,12.461563,41.829904,329,10,7165
GSM,88,16881,12.446508,41.806344,5,2,10058
UMTS,88,25764279,12.467042,41.833717,1499,12,6612
UMTS,88,25795700,12.464429,41.833301,95,2,6728
UMTS,88,25757799,12.465094,41.831733,1256,7,6873
UMTS,88,25764581,12.562167,41.887272,32,5,5804
UMTS,88,25700607,12.397565,41.904881,2984,6,8031
UMTS,88,25371410,12.587546,41.840622,72,2,9632
UMTS,88,25764775,12.570945,41.854031,52,3,7662
UMTS,88,25765146,12.56933,41.862529,546,5,7090
UMTS,88,25769446,12.574193,41.871156,545,2,7115
UMTS,88,25772338,12.478001,41.854357,112,2,4152
UMTS,88,25764266,12.465293,41.847336,1096,5,5260
UMTS,88,25764577,12.475852,41.848888,15,2,4785
UMTS,88,25764284,12.46459,41.84014,298,3,6015
UMTS,88,25764280,12.468822,41.829277,1026,6,7039
UMTS,88,25757800,12.466621,41.830265,21,2,6988
UMTS,88,25772348,12.457982,41.828206,17,2,7450
UMTS,88,25764637,12.457033,41.82789,225,4,7513
UMTS,88,25764249,12.463425,41.81926,698,2,8233
UMTS,88,25436827,12.554907,41.905861,28,4,5477
UMTS,88,25730259,12.414427,41.925047,37,2,7535
UMTS,88,25766933,12.503616,41.892904,3,2,984
UMTS,88,25305551,12.443951,41.820896,47,6,8680
UMTS,88,25766411,12.567944,41.895957,546,14,6307
UMTS,88,25764257,12.45754,41.846817,39,8,5615
UMTS,88,25796242,12.45752,41.846609,1,4,5636
UMTS,88,25774293,12.555514,41.88035,60,3,5356
UMTS,88,25437515,12.522419,41.944117,7,2,6490
UMTS,88,25233382,12.471005,41.91468,474,13,3246
UMTS,88,25259163,12.46797,41.913682,26,2,3302
UMTS,88,25730806,12.399869,41.887294,18,5,7680
UMTS,88,25734217,12.399929,41.887324,0,2,7675
UMTS,88,25305572,12.375823,41.868894,2861,10,9955
UMTS,88,25707001,12.401206,41.884335,379,2,7590
UMTS,88,25698794,12.43346,41.879896,1315,6,5017
UMTS,88,25468537,12.603501,41.935285,18,3,10496
UMTS,88,25450139,12.603465,41.935338,4,2,10496
UMTS,88,25799934,12.533155,41.87031,297,17,4043
UMTS,88,25249904,12.449947,41.909173,15,3,4101
UMTS,88,25766096,12.473101,41.816954,323,3,8287
UMTS,88,25776806,12.517746,41.871867,3,5,2929
UMTS,88,25794865,12.562452,41.855447,396,4,6983
UMTS,88,25766947,12.567303,41.857642,242,3,7196
UMTS,88,25766575,12.570878,41.85793,86,2,7439
UMTS,88,25374399,12.578021,41.821486,1683,4,10432
UMTS,88,25767567,12.51052,41.895541,2658,4,1622
UMTS,88,25766874,12.516116,41.891966,2216,3,1983
UMTS,88,25698792,12.441871,41.870366,37,4,4731
UMTS,88,25795096,12.537022,41.891235,10,4,3710
UMTS,88,25774209,12.537017,41.891337,133,6,3710
UMTS,88,25699556,12.452158,41.880647,84,2,3498
UMTS,88,25692220,12.447289,41.872015,99,3,4247
UMTS,88,25729511,12.446937,41.871974,68,4,4275
UMTS,88,50594049,12.455495,41.880191,1185,15,3252
UMTS,88,25729509,12.449045,41.872334,74,3,4103
UMTS,88,25701470,12.459119,41.873179,390,3,3341
UMTS,88,25698702,12.458092,41.87264,16,2,3445
UMTS,88,25699648,12.458542,41.872898,158,5,3398
UMTS,88,25438571,12.531398,41.945294,17,7,6927
UMTS,88,25794950,12.494135,41.865454,723,5,2749
UMTS,88,25781967,12.502605,41.901194,122,9,1491
UMTS,88,25794912,12.554743,41.896267,389,8,5223
UMTS,88,25766326,12.548939,41.895691,223,2,4737
UMTS,88,25698689,12.473904,41.876109,7,2,2186
UMTS,88,25514611,12.493591,41.96473,10,4,8281
UMTS,88,25532795,12.493724,41.9646,20,4,8267
UMTS,88,25401654,12.620454,41.872712,25,2,10810
UMTS,88,25373203,12.615805,41.889381,2,2,10247
UMTS,88,25795033,12.579144,41.87378,42,5,7432
UMTS,88,25794913,12.51788,41.878528,84,4,2483
UMTS,88,25769935,12.579836,41.871158,19,2,7564
UMTS,88,25772454,12.5787,41.873455,53,2,7405
UMTS,88,25734219,12.396894,41.905563,3565,4,8102
UMTS,88,25538345,12.392029,41.947026,3,3,10445
UMTS,88,25796381,12.572046,41.893681,1302,6,6627
UMTS,88,25765074,12.502679,41.900518,53,2,1434
UMTS,88,25799924,12.474577,41.817708,282,5,8182
UMTS,88,25502257,12.408557,41.959187,292,4,10346
UMTS,88,25769545,12.493641,41.867003,33,6,2575
UMTS,88,25766485,12.493991,41.867101,3,4,2566
UMTS,88,25794911,12.563165,41.897819,228,7,5939
UMTS,88,25766320,12.560141,41.897009,608,7,5678
UMTS,88,25764520,12.562756,41.896576,427,5,5887
UMTS,88,25764611,12.570557,41.894323,479,3,6508
UMTS,88,25504644,12.493998,41.99481,3,2,11623
UMTS,88,25502844,12.494159,41.994703,27,3,11611
UMTS,88,25764521,12.557977,41.896013,65,12,5486
UMTS,88,25766321,12.55806,41.896144,42,5,5494
UMTS,88,25700818,12.376925,41.874293,986,11,9740
UMTS,88,25712138,12.369424,41.869462,12,5,10458
UMTS,88,25700628,12.439264,41.887892,220,2,4411
UMTS,88,25465720,12.497884,41.924147,25,11,3801
UMTS,88,25465540,12.497711,41.923958,29,5,3779
UMTS,88,25787220,12.499787,41.841996,968,4,5386
UMTS,88,25701447,12.455876,41.869458,9,3,3801
UMTS,88,25757760,12.468334,41.867771,313,12,3187
UMTS,88,25764240,12.468442,41.866936,379,6,3254
UMTS,88,25716542,12.468017,41.868027,68,3,3181
GSM,88,38906,12.470885,41.857218,37,2,4070
UMTS,88,25794552,12.470446,41.857521,8,3,4056
UMTS,88,25438564,12.51301,41.933657,38,2,5125
UMTS,88,25468162,12.51236,41.933113,96,5,5050
UMTS,88,25239833,12.478368,41.894215,201,10,1242
UMTS,88,25766365,12.525266,41.875324,2197,9,3192
UMTS,88,25521300,12.387618,41.942762,13,6,10468
UMTS,88,25698812,12.41275,41.917932,406,4,7287
UMTS,88,25700612,12.413014,41.919111,299,2,7324
UMTS,88,25272055,12.474564,41.900584,1,2,1873
UMTS,88,25271336,12.472581,41.902759,1800,13,2154
UMTS,88,25271337,12.473472,41.898656,89,5,1826
UMTS,88,25271510,12.472689,41.89716,26,2,1805
UMTS,88,25233394,12.472447,41.901586,238,24,2080
UMTS,88,25766377,12.471875,41.853507,10,2,4412
UMTS,88,25787208,12.544761,41.85704,0,2,5699
UMTS,88,25729270,12.463319,41.928156,41,10,4857
UMTS,88,25794802,12.496476,41.902658,481,17,1428
UMTS,88,25774301,12.496686,41.902348,310,16,1399
UMTS,88,25757770,12.445854,41.816614,165,2,9035
UMTS,88,25765133,12.513335,41.904807,5378,21,2383
UMTS,88,25706710,12.4095,41.923713,1318,8,7817
UMTS,88,2963605,12.52195,41.965855,25,2,8757
UMTS,88,2965692,12.595288,41.865474,32,5,8975
UMTS,88,2071291,12.595519,41.865505,16,4,8993
UMTS,88,2966764,12.43315,41.971663,291,3,10296
UMTS,88,2966814,12.4449,41.96439,110,2,9134
UMTS,88,2966830,12.452703,41.959808,201,3,8403
UMTS,88,2966851,12.458028,41.954649,564,4,7706
UMTS,88,2966866,12.459151,41.950528,163,2,7246
UMTS,88,2966887,12.444987,41.939206,343,2,6714
UMTS,88,2966888,12.442262,41.932335,487,4,6259
UMTS,88,2968314,12.440999,41.913096,124,7,4962
UMTS,88,2968328,12.441242,41.913311,53,5,4957
UMTS,88,2569013,12.441332,41.912147,87,15,4885
UMTS,88,2970378,12.399227,41.90792,223,4,7973
UMTS,88,2972102,12.398935,41.908729,6,2,8019
UMTS,88,2972783,12.398977,41.908101,37,3,7998
UMTS,88,2974995,12.47397,41.900968,51,2,1938
UMTS,88,2901340,12.474876,41.899548,13,2,1783
UMTS,88,2976582,12.520121,41.912037,22,5,3348
UMTS,88,2976670,12.520614,41.912158,30,6,3386
UMTS,88,2987681,12.625274,41.873488,110,13,11189
UMTS,88,2988270,12.44368,41.867102,79,6,4782
UMTS,88,2801297,12.443875,41.867675,310,37,4735
UMTS,88,2988506,12.442745,41.870144,853,18,4678
UMTS,88,2147132,12.598183,41.852121,136,2,9751
UMTS,88,2988519,12.582681,41.827574,595,2,10228
UMTS,88,2988523,12.442021,41.876277,77,6,4451
UMTS,88,2988579,12.480986,41.820815,88,2,7761
UMTS,88,2988588,12.480554,41.830691,156,2,6678
UMTS,88,2714470,12.473383,41.852116,190,2,4510
UMTS,88,2909492,12.472256,41.854668,110,4,4281
UMTS,88,2988626,12.4721,41.857718,378,5,3976
UMTS,88,2989409,12.510216,41.879097,2,2,1927
UMTS,88,2992206,12.528405,41.938837,1,2,6178
UMTS,88,2995079,12.474088,41.857567,8,3,3925
UMTS,88,2995169,12.461184,41.819766,463,12,8236
UMTS,88,2414241,12.430954,41.863881,26,6,5872
UMTS,88,2166923,12.434483,41.810743,219,3,10045
UMTS,88,2998776,12.431996,41.81071,25,2,10149
UMTS,88,3024954,12.534998,41.859279,341,4,4931
UMTS,88,3024958,12.54151,41.85463,311,4,5679
UMTS,88,2688937,12.549536,41.847535,559,5,6706
UMTS,88,2688933,12.551399,41.838366,278,2,7560
UMTS,88,3026791,12.486704,41.842578,10,5,5307
UMTS,88,2924753,12.49749,41.902639,245,5,1449
UMTS,88,3040289,12.495879,41.906587,131,5,1846
UMTS,88,3040297,12.494373,41.907238,33,4,1902
UMTS,88,3041151,12.466622,41.862989,60,2,3697
UMTS,88,2875990,12.468658,41.865247,253,4,3395
UMTS,88,2875999,12.468717,41.864004,160,4,3505
UMTS,88,3043251,12.515046,41.926914,16,4,4495
UMTS,88,25966544,12.568988,41.874133,87,3,6607
UMTS,88,25962883,12.536014,41.933541,5,2,6028
UMTS,88,25503018,12.444923,41.976362,5,3,10349
GSM,88,8841,12.523011,41.912123,33,3,3524
UMTS,88,25504049,12.40225,41.954611,4,2,10347
UMTS,88,25712139,12.357757,41.871403,28,2,11363
UMTS,88,25766325,12.540576,41.895255,332,2,4043
UMTS,88,25766305,12.535961,41.903488,667,10,3911
UMTS,88,25766306,12.528559,41.893709,555,5,3032
UMTS,88,25962918,12.554028,41.912592,76,3,5692
UMTS,88,25767663,12.515256,41.90563,130,38,2562
UMTS,88,25766296,12.516938,41.906613,144,39,2739
UMTS,88,25770325,12.518408,41.907546,171,62,2899
UMTS,88,25770326,12.519157,41.909372,109,14,3082
UMTS,88,25786048,12.512336,41.905277,191,49,2360
UMTS,88,25794798,12.511989,41.905539,149,5,2360
UMTS,88,25783399,12.513619,41.907442,278,13,2607
GSM,88,8653,12.507393,41.805443,932,15,9493
UMTS,88,25795678,12.502757,41.837025,79,5,5966
UMTS,88,25767662,12.525879,41.890468,163,3,2784
UMTS,88,25240498,12.476988,41.908993,84,5,2447
UMTS,88,25262122,12.42121,41.912297,4206,16,6392
UMTS,88,25966060,12.559773,41.859092,18,7,6577
GSM,88,18795,12.508081,41.805425,23,4,9503
UMTS,88,25926099,12.51119,41.806182,717,3,9459
GSM,88,17360,12.423504,41.922806,8,2,6763
UMTS,88,25991465,12.559905,41.85895,18,3,6594
UMTS,88,25699218,12.428379,41.894884,166,2,5333
UMTS,88,25772242,12.479632,41.867185,1062,19,2762
UMTS,88,25271330,12.491614,41.910466,49,2,2254
UMTS,88,25786039,12.503604,41.905232,109,2,1916
UMTS,88,25800356,12.50036,41.903207,412,6,1593
UMTS,88,25800358,12.497132,41.90216,261,5,1389
UMTS,88,25757662,12.499597,41.897075,338,2,975
UMTS,88,25800357,12.501768,41.895475,463,3,979
UMTS,88,25765130,12.529613,41.871805,36,2,3706
UMTS,88,25782079,12.464264,41.869106,70,2,3301
UMTS,88,25698849,12.4232,41.922362,535,39,6758
UMTS,88,25734225,12.426608,41.909917,14428,46,5878
UMTS,88,25730767,12.423735,41.922474,172,45,6727
GSM,88,18795,12.503919,41.802603,4347,21,9773
GSM,88,8653,12.506973,41.80396,1231,29,9652
UMTS,88,25502250,12.394772,41.950499,98,7,10506
UMTS,88,25772350,12.508065,41.834505,26,6,6319
UMTS,88,25769830,12.508239,41.834436,31,5,6330
UMTS,88,25436798,12.528805,41.940431,31,2,6349
GSM,88,9440,12.508014,41.802804,2382,47,9791
GSM,88,9323,12.563256,41.979765,7,8,11559
UMTS,88,25764239,12.448768,41.876757,13,3,3910
UMTS,88,25272056,12.483025,41.898142,2,2,1174
UMTS,88,25271339,12.47273,41.885994,65,2,1691
UMTS,88,25764228,12.471594,41.886322,67,3,1773
UMTS,88,25764232,12.460611,41.884935,343,4,2696
